CustomerID,LocationID,Gender,Age,Married,NumberOfDependents,NumberOfReferrals
8332-OSJDW,800,Male,54,Yes,0,5
8336-TAVKX,174,Female,68,Yes,0,10
8337-MSSXB,1276,Female,64,No,0,0
8337-UPOAQ,279,Male,71,Yes,0,0
8338-QIUNR,356,Male,23,Yes,0,8
8344-WFMFH,1344,Male,34,No,2,0
8345-MVDYC,180,Female,57,No,0,0
8347-GDTMP,1379,Female,25,Yes,0,4
8348-HFYIV,535,Male,21,No,0,0
8348-JLBUG,1492,Male,77,Yes,0,5
8350-NYMVI,540,Female,35,No,0,0
8356-WUAOJ,1558,Female,25,Yes,0,7
8357-EQXFO,1370,Female,46,No,0,0
8361-LBRDI,1355,Female,31,No,0,0
8361-LTMKD,89,Male,75,Yes,0,0
8364-TRMMK,1330,Female,51,No,0,0
8372-JUXUI,894,Male,32,No,0,0
8374-UULRV,1327,Male,22,No,0,0
8374-XGEJJ,451,Male,68,Yes,0,8
8375-DKEBR,1410,Female,72,No,0,0
8375-KVTHK,298,Male,43,Yes,0,1
8378-LKJAF,1498,Male,34,Yes,1,9
8380-MQINP,776,Female,62,Yes,1,3
8380-PEFPE,1485,Male,60,No,0,0
8382-SHQEH,398,Female,58,Yes,0,1
8383-SGHJU,1510,Female,41,No,0,0
8384-FZBJK,210,Female,37,Yes,3,1
8387-MOJJT,1348,Female,53,Yes,0,1
8387-UGUSU,1377,Female,57,Yes,1,3
8388-DMKAE,1541,Female,41,No,0,0
8388-FYNPZ,1484,Male,26,No,0,0
8390-FESFV,1090,Female,60,No,0,0
8393-DLHGA,658,Male,55,No,0,0
8393-JMVMB,1108,Male,34,No,0,0
8395-ETZKQ,1418,Male,73,Yes,1,8
8397-MVTAZ,1047,Male,22,Yes,0,2
8398-TBIYD,366,Female,45,No,0,0
8399-YNDCH,508,Male,80,No,0,0
8400-WZICQ,1168,Female,49,Yes,2,9
8401-EMUWF,220,Male,64,Yes,1,10
8402-EIVQS,1499,Male,40,Yes,0,8
8402-OOOHJ,415,Female,53,No,0,0
8404-FYDIB,968,Male,19,No,0,0
8404-GFGCZ,1411,Male,49,Yes,0,7
8404-VIOMB,667,Female,52,No,0,0
8404-VLQFB,1396,Female,21,Yes,1,1
8405-IGQFX,608,Female,41,No,0,0
8406-LNMHF,88,Male,75,Yes,0,10
8409-WQJUX,386,Female,37,No,0,0
8410-BGQXN,1243,Male,26,No,0,0
8413-VONUO,627,Male,34,No,0,0
8413-YNHNV,1604,Male,42,No,0,0
8414-MYSHR,796,Male,79,No,0,0
8414-OOEEL,1475,Male,48,No,2,0
8417-FMLZI,1429,Male,47,Yes,0,1
8417-GSODA,706,Male,37,Yes,3,1
8421-WZOOW,992,Female,75,Yes,1,8
8429-XIBUM,462,Male,44,No,0,0
8430-TWCBX,550,Female,62,Yes,0,0
8433-WPJTV,1454,Female,76,Yes,3,8
8433-WXGNA,1086,Male,55,No,0,0
8434-PNQZX,524,Female,56,No,0,0
8434-VGEQQ,1209,Male,24,Yes,0,0
8436-BJUMM,1453,Male,62,Yes,0,1
8439-LTUGF,731,Male,51,No,0,0
8441-SHIPE,1123,Female,53,No,0,0
8443-WVPSS,1462,Male,58,Yes,0,5
8443-ZRDBZ,1587,Male,62,No,0,0
8444-WRIDW,1422,Female,72,No,0,0
8445-DNBAE,226,Male,24,No,3,0
8450-JOVAH,551,Male,62,Yes,3,1
8450-LUGUK,425,Female,40,Yes,1,5
8450-UYIBU,580,Female,77,No,0,0
8454-AATJP,1408,Female,41,No,0,0
8455-HIRAQ,1591,Female,56,No,0,0
8456-QDAVC,1210,Male,57,No,0,0
8457-XIGKN,217,Male,46,No,0,0
8461-EFQYM,771,Female,36,No,0,0
8464-EETCQ,1035,Male,45,No,0,0
8465-SBRXP,822,Male,32,Yes,2,1
8466-PZBLH,813,Male,32,Yes,3,10
8467-WYNSR,1520,Male,62,No,0,0
8468-EHYJA,67,Female,32,Yes,0,0
8468-FZTOE,182,Female,61,Yes,3,8
8469-SNFFH,1438,Male,40,Yes,0,0
8473-VUVJN,451,Male,80,No,0,0
8474-UMLNT,245,Female,36,No,0,0
8480-PPONV,344,Male,56,Yes,3,3
8481-YYXWG,1010,Female,30,No,0,0
8485-GJCDN,177,Female,71,No,0,0
8486-AYEQH,584,Female,30,No,0,0
8490-BXHEO,514,Male,67,No,0,0
8495-LJDFO,757,Female,76,No,0,0
8495-PRWFH,809,Female,66,No,0,0
8496-DMZUK,1494,Male,62,No,0,0
8496-EJAUI,45,Male,47,No,0,0
8498-XXGWA,192,Female,63,Yes,0,7
8499-BRXTD,1137,Male,28,No,0,0
8510-AWCXC,1150,Female,69,No,0,0
8510-BBWMU,703,Female,40,No,0,0
8510-TMWYB,226,Female,61,Yes,3,9
8512-WIWYV,1193,Male,20,No,0,0
8513-OLYGY,153,Male,50,Yes,0,8
8514-VZHEB,1314,Male,35,Yes,2,10
8515-OCTJS,1575,Female,61,No,0,0
8519-IMDHU,284,Male,74,Yes,0,1
8519-QJGJD,1550,Female,42,No,0,0
8532-UEFWH,115,Male,61,Yes,2,6
8535-SFUTN,1433,Male,21,No,0,0
8540-ZQGEA,1298,Female,58,Yes,0,1
8541-QVFKM,188,Female,22,No,0,0
8543-MSDMF,639,Male,36,No,0,0
8544-GOQSH,728,Female,51,No,0,0
8544-JNBOX,1076,Male,31,No,0,0
8547-NSBBO,1438,Male,62,No,0,0
8548-AWOFC,1538,Male,21,Yes,0,4
8550-XSXUQ,737,Male,41,Yes,0,7
8552-OBVRU,797,Female,79,Yes,3,6
8559-CIZFV,1501,Male,34,Yes,0,1
8559-WNQZS,1412,Male,37,No,0,0
8561-NMTBD,571,Female,20,Yes,3,3
8562-GHPPI,1011,Female,50,No,0,0
8563-IIOXK,143,Male,24,Yes,0,4
8563-OYMQY,441,Male,49,No,0,0
8564-LDKFL,537,Male,37,Yes,0,1
8565-CLBZW,128,Male,23,No,0,0
8565-HBFNN,1413,Male,51,Yes,0,8
8565-WUXZU,1616,Male,77,Yes,0,7
8566-YPRGL,1074,Female,57,No,0,0
8570-KLJYJ,1476,Female,40,No,0,0
8571-ZCMCX,436,Female,37,Yes,2,1
8573-CGOCC,261,Male,48,No,0,0
8573-JGCZW,1332,Male,27,No,0,0
8577-QSOCG,1132,Female,54,Yes,1,9
8580-AECUZ,698,Male,65,No,0,0
8580-QVLOC,394,Female,78,Yes,0,0
8582-KRHPJ,1545,Male,51,No,0,0
8584-KMVXD,49,Female,64,No,0,0
8587-XYZSF,268,Male,60,No,0,0
8590-OHDIW,285,Female,52,Yes,3,1
8590-YFFQO,20,Male,24,Yes,0,1
8591-NXRCV,192,Female,47,No,0,0
8591-TKMZH,178,Male,40,Yes,3,1
8592-PLTMQ,1215,Female,53,No,0,0
8593-WHYHV,484,Male,46,No,0,0
8595-SIZNC,467,Female,69,Yes,0,5
8597-CTXVJ,695,Male,31,No,1,0
8597-CWYHH,1111,Male,50,No,0,0
8601-QACRS,89,Female,54,No,0,0
8603-IJWDN,1509,Male,41,No,0,0
8605-ITULD,1593,Female,21,No,0,0
8606-CIQUL,849,Male,77,Yes,1,1
8606-OEGQZ,1417,Female,45,No,2,0
8608-OZTLB,1562,Male,59,Yes,3,4
8610-WFCJF,1120,Female,53,Yes,0,2
8610-ZIKJJ,45,Female,57,Yes,2,2
8612-GXIDD,186,Male,55,Yes,3,8
8614-VGMMV,243,Female,33,No,0,0
8617-ENBDS,494,Male,29,No,0,0
8619-IJNDK,183,Female,64,Yes,0,10
8620-RJPZN,1232,Female,27,No,0,0
8621-MNIHH,287,Female,75,Yes,0,1
8622-ZLFKO,245,Female,56,Yes,0,1
8623-TMRBY,1134,Male,80,Yes,0,2
8623-ULFNQ,909,Female,79,No,0,0
8624-GIOUT,353,Female,40,No,0,0
8625-AZYZY,325,Male,51,Yes,0,2
8626-PTQGE,289,Male,62,No,0,0
8626-XHBIE,172,Male,48,No,3,0
8627-EHGIP,1566,Male,38,No,0,0
8627-ZYGSZ,1128,Male,32,Yes,0,8
8628-MFKAX,979,Female,79,Yes,0,6
8630-FJLIB,786,Female,35,No,0,0
8630-QSGXK,719,Male,39,Yes,0,10
8631-NBHFZ,1070,Male,71,Yes,0,1
8631-WUXGY,613,Female,26,No,2,0
8631-XVRZL,932,Male,40,No,0,0
8634-CILSZ,177,Male,52,No,0,0
8634-MPHTR,561,Male,68,Yes,0,1
8637-XJIVR,524,Female,34,No,3,0
8639-NHQEI,1369,Female,26,Yes,3,9
8640-SDGKB,418,Male,39,No,0,0
8642-GVWRF,176,Female,25,Yes,0,1
8644-XLFBW,1489,Male,65,No,0,0
8644-XYTSV,1225,Male,37,Yes,0,1
8645-KOMJQ,1139,Male,20,Yes,2,1
8645-KWHJO,1180,Male,47,No,0,0
8646-JCOMS,381,Female,43,Yes,0,6
8647-SDTWQ,636,Male,59,Yes,2,4
8648-PFRMP,385,Female,71,No,0,0
8650-RHRKE,759,Male,27,No,0,0
8651-ENBZX,670,Female,68,No,0,0
8652-YHIYU,1439,Female,30,No,3,0
8654-DHAOW,1621,Female,47,No,0,0
8659-HDIYE,697,Female,68,No,0,0
8659-IOOPU,1527,Female,25,Yes,2,4
8660-BUETV,801,Female,37,No,0,0
8661-BOYNW,1247,Female,38,Yes,0,1
8663-UPDGF,1256,Female,54,No,0,0
8665-UTDHZ,566,Male,27,Yes,0,1
8668-KNZTI,994,Male,42,No,0,0
8670-ERCJH,1504,Male,33,No,0,0
8670-MEFCP,1613,Female,23,Yes,2,7
8671-KKKOS,464,Female,50,Yes,0,3
8672-OAUPW,563,Male,48,No,0,0
8676-OOQEJ,1033,Male,52,No,0,0
8676-TRMJS,300,Male,27,No,0,0
8677-HDZEE,1546,Female,42,No,0,0
8679-JOEVF,1566,Female,75,No,0,0
8679-LZBMD,1099,Male,30,Yes,0,7
8680-CGLTP,840,Male,35,No,0,0
8681-ICONS,1186,Male,20,Yes,1,5
8685-WHQPW,788,Female,79,No,0,0
8687-BAFGU,1016,Male,34,No,0,0
8690-UPCZI,146,Male,26,Yes,2,5
8690-ZVLCL,800,Female,49,Yes,1,10
8695-ARGXZ,266,Male,66,Yes,0,1
8695-WDYEA,1606,Male,32,No,0,0
8696-JKZNU,203,Female,78,No,0,0
8699-ASUFO,1338,Male,72,Yes,0,1
8701-DGLVH,761,Male,36,No,0,0
8705-DWKTI,917,Male,58,No,0,0
8705-WZCYL,248,Male,40,No,0,0
8706-HRADD,901,Male,29,No,0,0
8707-HOEDG,138,Female,26,Yes,3,4
8707-RMEZH,816,Female,67,Yes,0,6
8708-XPXHZ,1034,Female,25,Yes,0,1
8709-KRDVL,1221,Female,44,No,0,0
8710-YGLWG,374,Male,44,No,0,0
8711-LOBKY,988,Male,50,Yes,1,2
8713-IGZSO,1086,Male,50,No,0,0
8714-CTZJW,159,Female,24,No,0,0
8714-EUHJO,1034,Female,39,Yes,0,1
8715-KKTFG,1044,Female,63,Yes,0,6
8717-VCTXJ,1190,Male,32,No,0,0
8718-PTMEZ,144,Female,46,No,0,0
8720-RQSBJ,108,Male,69,No,0,0
8722-NGNBH,980,Male,25,No,0,0
8722-PRFDV,1500,Female,21,Yes,3,10
8725-JEDFD,1382,Male,26,No,0,0
8727-JQFHV,1471,Male,60,Yes,2,8
8727-XDPUD,249,Male,51,No,0,0
8728-SKJLR,1152,Male,45,No,0,0
8731-WBBMB,128,Female,26,Yes,0,7
8734-DKSTZ,1210,Female,20,Yes,2,0
8734-FNWVH,501,Male,21,Yes,1,6
8735-DCXNF,159,Male,34,Yes,0,9
8735-IJJEG,584,Male,27,Yes,0,6
8735-NBLWT,1250,Male,34,No,2,0
8735-SDUFN,1622,Female,65,Yes,0,5
8738-JOKAR,441,Female,55,No,0,0
8739-QOTTN,1485,Female,35,Yes,0,3
8739-WWKDU,177,Male,69,No,0,0
8739-XNIKG,825,Female,29,No,0,0
8740-CRYFY,838,Male,62,No,0,0
8740-XLHDR,940,Male,30,No,0,0
8741-LQOBK,1451,Female,27,Yes,2,9
8745-PVESG,1169,Female,44,No,0,0
8746-BFOAJ,1064,Male,79,No,0,0
8746-OQQRW,1195,Male,64,No,0,0
8747-UDCOI,1047,Female,29,Yes,0,7
8748-HFWBO,1000,Male,49,Yes,3,2
8749-CLJXC,21,Male,56,No,0,0
8749-JMNKX,1579,Male,80,Yes,0,1
8749-TZYEC,1275,Male,38,Yes,0,1
8750-QWZAJ,228,Female,38,Yes,2,1
8751-EDEKA,11,Female,56,Yes,0,7
8752-GHJFU,1562,Male,70,Yes,0,7
8752-IMQOS,1611,Male,28,Yes,0,1
8752-STIVR,1451,Female,61,No,0,0
8755-IWJHN,515,Male,73,Yes,0,5
8755-OGKNA,1563,Female,33,Yes,3,5
8756-RDDLT,1011,Female,53,No,0,0
8757-TFHHJ,1339,Male,55,No,0,0
8760-ZRHKE,174,Female,80,Yes,1,7
8761-NSOBC,883,Male,41,No,0,0
8763-KIAFH,1450,Female,37,Yes,0,10
8766-PAFNE,898,Male,21,Yes,0,6
8769-KKTPH,418,Female,44,Yes,0,2
8773-HHUOZ,633,Female,20,No,0,0
8774-GSBUN,1205,Male,40,Yes,0,8
8775-CEBBJ,353,Female,40,No,0,0
8775-ERLNB,122,Male,76,Yes,0,7
8775-LHDJH,1281,Female,77,Yes,0,1
8777-MBMTS,810,Female,65,Yes,0,10
8777-PVYGU,1621,Female,36,Yes,0,0
8778-LMWTJ,520,Female,28,No,0,0
8779-QRDMV,1512,Male,78,No,0,0
8779-YIQQA,1478,Male,38,Yes,1,10
8780-IHCRN,986,Male,23,Yes,2,5
8780-IXSTS,177,Female,53,No,0,0
8780-RSYYU,336,Female,42,No,0,0
8780-YRMTT,1597,Female,64,No,0,0
8782-LKFPK,1449,Male,50,No,0,0
8782-NUUOL,1593,Male,62,No,0,0
8784-CGILN,449,Female,34,No,0,0
8785-CJSHH,710,Female,22,Yes,0,9
8785-EPNCG,1226,Male,42,No,0,0
8788-DOXSU,1,Male,46,No,0,0
8791-GFXLZ,1571,Male,58,No,0,0
8792-AOROI,1385,Female,23,Yes,0,1
8799-OXZMD,521,Female,35,No,0,0
8800-JOOCF,89,Female,56,No,1,0
8800-ZKRFW,1354,Female,62,Yes,2,9
8802-UNOJF,1354,Male,65,No,0,0
8805-JNRAZ,1187,Female,44,No,0,0
8806-EAGWC,718,Male,25,No,0,0
8807-ARQET,1243,Female,59,No,0,0
8807-OPMBM,1569,Female,36,Yes,3,1
8808-ELEHO,1023,Male,66,No,0,0
8809-RIHDD,1259,Male,47,Yes,0,1
8809-XKHMD,1227,Male,62,Yes,0,5
8812-ZRHFP,160,Female,53,Yes,3,0
8815-LMFLX,4,Male,61,Yes,4,8
8816-VXNZD,778,Female,36,No,0,0
8818-DOPVL,1191,Female,65,No,0,0
8818-XYFCQ,773,Male,39,Yes,0,1
8819-IMISP,906,Male,43,No,0,0
8819-WFGGJ,627,Male,42,Yes,0,7
8819-ZBYNA,1101,Female,51,Yes,0,6
8821-KVZKQ,298,Female,52,Yes,2,1
8821-XNHVZ,177,Female,53,Yes,0,1
8822-KNBHV,1388,Female,30,No,0,0
8823-RLPWL,1535,Female,24,Yes,0,5
8824-RWFXJ,213,Male,21,Yes,0,1
8835-VSDSE,41,Female,28,Yes,0,1
8837-VVWLQ,664,Female,35,No,0,0
8838-GPHZP,485,Female,25,No,0,0
8840-DQLGN,978,Female,65,Yes,0,1
8844-TONUD,573,Male,54,Yes,0,4
8845-LWKGE,601,Female,56,Yes,1,4
8847-GEOOQ,1271,Male,34,Yes,0,10
8849-AYPTR,1614,Male,55,Yes,0,1
8849-GYOKR,1612,Female,59,Yes,0,2
8849-PRIQJ,9,Female,53,Yes,2,7
8851-RAGOV,1145,Female,25,Yes,0,10
8853-TZDGH,820,Female,42,No,0,0
8854-CCVSQ,1242,Male,58,No,0,0
8857-CUPFQ,848,Male,57,Yes,0,9
8859-AXJZP,1567,Male,39,Yes,0,7
8859-DZTGQ,334,Male,21,No,0,0
8859-YSTWS,568,Male,43,No,0,0
8861-HGGKB,128,Female,57,No,0,0
8865-TNMNX,860,Male,53,Yes,0,6
8868-GAGIO,238,Male,49,Yes,0,8
8868-WOZGU,1059,Male,33,No,0,0
8869-LIHMK,1321,Female,51,No,0,0
8869-TORSS,43,Female,51,No,0,0
8871-JLMHM,1423,Female,27,Yes,0,3
8873-GLDMH,1409,Female,45,No,0,0
8873-TMKGR,1483,Male,40,No,0,0
8874-EJNSR,1622,Male,64,Yes,2,8
8875-AKBYH,1612,Male,78,No,0,0
8878-HMWBV,798,Male,47,No,0,0
8878-RYUKI,1392,Female,30,No,0,0
8879-XUAHX,1377,Male,42,Yes,0,4
8879-ZKJOF,1578,Female,57,No,0,0
8882-TLVRW,665,Male,52,Yes,1,3
8883-ANODQ,1136,Female,44,Yes,1,3
8883-GRDWQ,1207,Male,68,No,0,0
8884-ADFVN,1598,Male,65,Yes,0,2
8884-FEEWR,190,Male,22,No,0,0
8884-MRNSU,1015,Male,61,Yes,0,8
8885-QSQBX,1435,Female,45,No,0,0
8887-IPQNC,1440,Female,61,Yes,0,4
8894-JVDCV,1183,Female,39,No,0,0
8896-BQTTI,452,Male,41,No,0,0
8896-RAZCR,414,Female,42,No,0,0
8898-KASCD,839,Male,41,No,0,0
8901-HJXTF,128,Female,46,Yes,0,1
8901-UPRHR,699,Female,40,Yes,1,4
8902-ZEOVF,1009,Male,28,Yes,1,9
8903-WMRNW,1452,Female,55,Yes,0,8
8903-XEBGX,227,Male,22,No,1,0
8904-OPDCK,799,Male,76,Yes,0,4
8905-IAZPF,664,Female,32,Yes,0,4
8908-NMQTX,1404,Male,36,No,0,0
8908-SLFCJ,1570,Female,40,No,0,0
8909-BOLNL,1300,Male,40,No,0,0
8910-ICHIU,262,Female,27,No,0,0
8910-LEDAG,722,Male,72,Yes,0,2
8914-RBTSB,465,Male,62,Yes,0,1
8915-NNTRC,1253,Male,29,Yes,1,4
8917-FAEMR,1162,Female,28,No,0,0
8917-SZTTJ,1500,Male,31,Yes,1,7
8919-FYFQZ,513,Male,73,Yes,0,2
8920-NAVAY,230,Male,66,No,0,0
8922-LIEGH,547,Female,72,No,0,0
8922-NPKBJ,1589,Male,63,Yes,2,10
8929-KSWIH,208,Male,21,No,0,0
8930-XOTDP,500,Female,33,Yes,4,1
8931-GJJIQ,1255,Female,46,No,0,0
8932-CZHRQ,326,Male,40,No,0,0
8937-RDTHP,578,Male,40,No,1,0
8938-UMKPI,1607,Female,42,No,0,0
8942-DBMHZ,1437,Male,26,No,0,0
8943-URTMR,571,Female,56,No,0,0
8944-AILEF,1540,Male,26,Yes,0,1
8945-GRKHX,1568,Female,41,No,0,0
8945-MUQUF,89,Male,22,No,0,0
8946-BFWSG,1005,Male,19,Yes,3,8
8947-YRTDV,198,Male,42,Yes,3,1
8949-JTMAY,1200,Female,49,No,0,0
8950-MTZNV,725,Male,61,No,0,0
8952-WCVCD,741,Female,45,Yes,0,2
8957-THMOA,1078,Female,40,No,3,0
8958-JPTRR,1382,Female,23,Yes,0,7
8961-QDZZJ,1510,Female,35,Yes,2,3
8963-JLGJT,423,Male,20,No,1,0
8963-MQVYN,120,Female,28,No,2,0
8966-KZXXA,188,Male,48,Yes,1,9
8966-OIQHG,319,Female,49,Yes,2,8
8966-SNIZF,1211,Female,26,Yes,0,9
8967-SZQAS,335,Female,25,No,0,0
8969-PRHFK,1588,Male,32,No,0,0
8970-ANWXO,296,Female,37,No,0,0
8972-HJWNV,1304,Female,75,Yes,0,1
8974-OVACP,40,Female,40,No,0,0
8975-SKGRX,1322,Male,29,Yes,0,1
8976-OQHGT,291,Female,38,Yes,3,5
8979-CAMGB,888,Male,67,No,0,0
8980-WQFWL,690,Female,61,No,0,0
8981-FJGLA,1212,Male,63,No,2,0
8982-NHAVY,1061,Male,23,No,0,0
8984-EYLLL,642,Male,29,Yes,0,5
8984-HPEMB,1399,Female,58,No,0,0
8985-OOPOS,1532,Female,54,No,0,0
8988-ECPJR,1031,Female,79,Yes,0,1
8990-YOZLV,826,Female,46,No,0,0
8990-ZXLSU,1615,Female,63,No,0,0
8992-CEUEN,939,Female,59,No,0,0
8992-JQYUN,1496,Male,40,Yes,0,1
8992-OBVDG,654,Male,25,No,0,0
8992-VONJD,260,Female,63,No,1,0
8993-IZEUX,444,Male,54,No,0,0
8993-PHFWD,718,Female,62,No,0,0
8996-ZROXE,1098,Male,78,No,0,0
8999-BOHSE,233,Female,68,No,0,0
8999-EXMNO,434,Female,48,Yes,3,1
8999-XXGNS,986,Female,70,Yes,0,7
8999-YPYBV,1248,Male,63,Yes,0,3
9000-PLFUZ,1602,Female,70,Yes,0,3
9003-CPATH,999,Male,53,No,0,0
9013-AQORL,989,Female,26,No,2,0
9018-PCIOK,1307,Female,63,No,0,0
9019-QVLZD,1552,Female,58,No,0,0
9025-AOMKI,1625,Female,42,No,0,0
9025-ZRPVR,1163,Male,59,No,0,0
9026-LHEVG,928,Female,45,No,0,0
9026-RNUJS,1469,Male,73,No,0,0
9027-TMATR,1416,Female,42,Yes,0,1
9027-YFHQJ,349,Male,26,No,0,0
9028-LIHRP,938,Male,22,Yes,1,1
9029-FEGVJ,124,Female,68,Yes,0,2
9030-QGZNL,563,Female,31,No,0,0
9031-ZVQPT,1088,Male,21,Yes,0,10
9033-EOXWV,1604,Female,57,No,0,0
9036-CSKBW,131,Female,62,No,0,0
9039-RBEEE,659,Male,27,No,0,0
9039-ZVJDC,453,Male,49,No,0,0
9040-KZVWO,458,Male,59,No,0,0
9046-DQMTP,932,Male,49,No,0,0
9046-JBFWA,984,Male,20,No,2,0
9048-JVYVF,89,Male,48,No,0,0
9050-IKDZA,132,Female,66,No,0,0
9050-QLROH,182,Male,26,No,0,0
9052-DHNKM,1517,Male,23,No,0,0
9052-VKDUW,1265,Female,68,Yes,0,8
9053-EJUNL,299,Male,35,No,0,0
9053-JZFKV,75,Male,25,No,0,0
9054-FOWNV,844,Male,53,Yes,3,1
9055-MOJJJ,390,Female,39,Yes,2,5
9057-MSWCO,76,Male,71,Yes,0,0
9057-SIHCH,1362,Female,48,No,0,0
9058-CBREO,1176,Female,69,No,0,0
9058-HRZSV,822,Female,77,Yes,0,2
9058-MJLZC,983,Female,37,No,0,0
9060-HJJRW,760,Female,52,No,0,0
9061-TIHDA,1244,Male,67,Yes,0,1
9063-ZGTUY,1340,Female,22,Yes,0,3
9065-ZCPQX,629,Male,24,Yes,0,2
9066-QRSDU,1373,Female,23,Yes,0,7
9067-SQTNS,1035,Male,37,Yes,2,1
9067-YGSCA,1455,Female,35,No,0,0
9068-FHQHD,1290,Female,42,Yes,3,1
9068-VPWQQ,1430,Male,21,Yes,0,10
9069-LGEUL,128,Male,25,Yes,0,5
9070-BCKQP,59,Female,20,Yes,0,5
9073-ZZIAY,1074,Male,51,Yes,0,2
9074-KGVOX,875,Male,44,Yes,3,10
9076-AXYIK,1358,Male,66,Yes,0,2
9079-LWTFD,618,Male,50,No,0,0
9079-YEXQJ,126,Female,56,No,0,0
9081-WWXKP,824,Female,64,Yes,1,8
9084-OAYKL,1131,Male,29,No,0,0
9086-YJYXS,36,Male,23,Yes,1,0
9087-EYCPR,1589,Female,63,No,0,0
9089-UOWJG,157,Female,51,Yes,3,2
9090-SGQXL,1113,Male,70,Yes,0,1
9091-WTUUY,1379,Male,30,Yes,0,4
9092-GDZKO,1269,Male,49,No,0,0
9093-FPDLG,351,Female,54,No,0,0
9094-AZPHK,1104,Female,64,No,0,0
9095-HFAFX,182,Female,61,No,0,0
9097-ZUBYC,1492,Male,39,Yes,0,4
9099-FTUHS,1017,Female,40,No,0,0
9101-BWFSS,1247,Female,58,Yes,0,1
9101-NTIXF,158,Male,32,No,0,0
9102-IAYHT,1622,Female,29,Yes,0,1
9102-OXKFY,1048,Male,35,No,0,0
9103-CXVOK,438,Male,31,Yes,2,8
9103-TCIHJ,480,Female,60,No,0,0
9107-UKCKY,1625,Male,36,Yes,0,7
9108-EJFJP,1624,Female,21,Yes,0,6
9108-EQPNQ,1011,Female,27,Yes,2,10
9110-HSGTV,1434,Female,46,No,0,0
9112-WSNPU,280,Female,65,No,0,0
9114-AAFQH,80,Female,27,Yes,0,6
9114-DPSIA,847,Male,22,Yes,3,8
9114-VEPUF,104,Male,19,Yes,0,4
9115-YQHGA,1575,Male,26,No,0,0
9117-SHLZX,1557,Male,36,No,0,0
9121-PHQSR,1536,Male,69,Yes,0,6
9122-UMROB,655,Male,29,No,0,0
9124-LHCJQ,971,Female,22,No,0,0
9127-FHJBZ,640,Male,60,Yes,3,1
9127-QRZMH,1116,Male,39,Yes,0,1
9128-CPXKI,576,Female,36,No,0,0
9129-UXERG,1204,Female,65,No,0,0
9133-AYJZG,1341,Female,40,No,0,0
9134-CEQMF,798,Male,75,Yes,0,1
9134-WYRVP,1121,Male,51,No,0,0
9135-HSWOC,1179,Male,28,Yes,1,3
9135-MGVPY,867,Male,41,Yes,0,10
9136-ALYBR,1271,Male,44,No,0,0
9137-NOQKA,235,Male,80,No,0,0
9137-UIYPG,445,Female,33,Yes,3,1
9138-EFSMO,1139,Male,54,Yes,3,3
9139-TWBAS,1013,Female,34,Yes,0,10
9139-WQQDY,128,Female,35,Yes,0,1
9140-CZQZZ,609,Female,38,Yes,0,7
9142-KZXOP,1073,Male,41,No,0,0
9142-XMYJH,1065,Female,46,No,0,0
9143-CANJF,1537,Female,29,Yes,3,7
9146-JRIOX,607,Female,47,Yes,1,1
9150-HEPMB,1607,Male,57,No,0,0
9150-KPBJQ,65,Female,43,No,0,0
9152-AMKAK,517,Male,50,No,0,0
9153-BTBVV,1529,Female,61,Yes,0,1
9154-QDGTH,478,Male,20,Yes,2,0
9158-VCTQB,421,Female,41,Yes,0,1
9163-GHAYE,87,Female,34,No,0,0
9167-APMXZ,750,Female,23,No,0,0
9168-INPSZ,568,Female,75,Yes,0,10
9169-BSVIN,214,Male,21,No,0,0
9170-ARBTB,322,Female,41,Yes,0,0
9170-CCKOU,42,Male,62,Yes,0,1
9170-GYZJC,640,Female,42,Yes,3,1
9172-ANCRX,999,Female,35,No,0,0
9172-JITSM,474,Female,47,Yes,0,1
9173-IVZVP,216,Female,48,Yes,3,1
9174-FKWZE,1614,Female,70,No,0,0
9174-IHETN,1586,Female,45,No,2,0
9178-JHUVJ,1569,Male,19,Yes,3,1
9184-GALIL,1158,Female,26,Yes,2,6
9185-TQCVP,1453,Male,27,Yes,0,1
9189-JWSHV,1567,Female,69,Yes,0,1
9190-MFJLN,640,Male,65,No,0,0
9191-MYQKX,791,Female,34,Yes,5,1
9194-GFVOI,1374,Female,25,Yes,0,4
9199-PWQVC,1554,Female,38,Yes,0,1
9200-NLNPD,1219,Male,20,Yes,0,10
9206-GVPEQ,436,Male,28,Yes,0,1
9207-ZPANB,531,Male,42,No,0,0
9208-OLGAQ,621,Female,70,No,0,0
9209-NWPGU,789,Male,42,No,0,0
9210-IAHGH,681,Female,57,No,0,0
9214-EKVXR,1241,Female,51,No,0,0
9220-CXRSC,785,Female,56,Yes,2,10
9220-ZNKJI,585,Female,67,Yes,0,5
9221-OTIVJ,369,Female,80,No,0,0
9223-UCPVT,1219,Female,49,No,0,0
9224-VTYID,1343,Male,30,Yes,3,10
9225-BZLNZ,207,Male,64,Yes,0,9
9227-LUNBG,167,Female,39,No,0,0
9227-UAQFT,500,Male,40,No,0,0
9227-YBAXE,1448,Female,23,Yes,2,0
9229-RQABD,1032,Male,45,No,0,0
9231-ZJYAM,559,Female,65,No,0,0
9233-PSYHO,871,Female,68,No,0,0
9236-NDUCW,1393,Female,34,No,0,0
9237-HQITU,1155,Female,19,No,2,0
9239-GZHZE,1625,Female,25,Yes,0,6
9239-ZBZZV,1388,Female,23,No,0,0
